Language_ID,Concept_ID,Form,Comment,Cognateset
North_Ndebele,heart,ti-hlitiyo (Msimang 1989),,4
North_Ndebele,horn,lu-bondo (Msimang 1989),,4
North_Ndebele,house,ndlu (Msimang 1989),,7
North_Ndebele,kill,bulala (Skhosana 2009),,2
North_Ndebele,knee,li-dolo (Msimang 1989),,5
North_Ndebele,know,yati (Skhosana 2009),,2
North_Ndebele,laugh,hleka (Msimang 1989),,1
North_Ndebele,leaf,li-klari (Msimang 1989),,2
North_Ndebele,leg,mu-lente (Skhosana 2009),,15
North_Ndebele,liver,?,,?
North_Ndebele,long,de (Skhosana 2009),,1
North_Ndebele,louse,?,,?
North_Ndebele,man,ndoda (Msimang 1989),,6
North_Ndebele,many,nyenti (Skhosana 2009),,1
North_Ndebele,meat,mnyama (Skhosana 2009),,1
North_Ndebele,milk,?,,?
North_Ndebele,moon,nyeti (Skhosana 2009),,1
North_Ndebele,mountain,ntraba ~ nraba (Msimang 1989),,3
North_Ndebele,mouth,mu-lomo (Msimang 1989),,1
North_Ndebele,name,li-tinyo (Skhosana 2009),,1
North_Ndebele,nail,mi-tipho (Msimang 1989),,6
North_Ndebele,neck,?,,?
North_Ndebele,new,tjha ~ sha (Skhosana 2009),,1
North_Ndebele,night,bu-suku (Msimang 1989),,1
North_Ndebele,nose,mphumpulo (Msimang 1989),,3
North_Ndebele,one,nye (Ziervogel 1959),,1
North_Ndebele,path,ndlela (Msimang 1989),,1
North_Ndebele,person,mu-nru ~ mu-ntru (Msimang 1989),,1
North_Ndebele,rain,mvula (Ziervogel 1959),,1
North_Ndebele,rain (v),netha,,2
North_Ndebele,rain (v),na (Skhosana 2009),,2
North_Ndebele,river,mu-lambo (Msimang 1989),,15
North_Ndebele,root,mbande (Ziervogel 1959),,14
North_Ndebele,sand,"nhlabathi (land, ground) (Skhosana 2009)",,2
North_Ndebele,see,bona (Msimang 1989),,1
North_Ndebele,seed,?,,?
North_Ndebele,short,klumbane (Msimang 1989),,8
North_Ndebele,"sick, be",?,,?
North_Ndebele,sit,hlala (Msimang 1989),,1
North_Ndebele,skin,li-dlhalo (Skhosana 2009),,2
North_Ndebele,sleep (v),thobala (Msimang 1989),,2
North_Ndebele,small,koko (Ziervogel 1959),,24
North_Ndebele,small,ngane (Ziervogel 1959),,22
North_Ndebele,smoke,?,,?
North_Ndebele,snake,?,,?
North_Ndebele,speak,sumayela (Msimang 1989),,18
North_Ndebele,stand,jama (Skhosana 2009),,1
North_Ndebele,steal,buhodu (Msimang 1989),,10
North_Ndebele,stone,li-ye (Msimang 1989),,1
North_Ndebele,sun,llanga (Msimang 1989),,6
North_Ndebele,tail,mu-sila (Msimang 1989),,1
North_Ndebele,thirst,?,,?
North_Ndebele,tongue,?,,?
North_Ndebele,tooth,li-tinyo (Msimang 1989),,1
North_Ndebele,tree,si-phande  (Msimang 1989),,8
North_Ndebele,tree,si-hlahla (Ziervogel 1959),,9
North_Ndebele,two,mbhili (Skhosana 2009),,1
North_Ndebele,walk,khamba (Msimang 1989),,6
North_Ndebele,water,manti (Msimang 1989),,1
North_Ndebele,what,ni (Skhosana 2009),,2
North_Ndebele,white,mhlophe (Msimang 1989),,5
North_Ndebele,who,bani (Skhosana 2009),,1
North_Ndebele,wind,mmoya (Msimang 1989),,4
North_Ndebele,woman,um-fati (Msimang 1989),,2
Xhosa,all,onke,,1
Xhosa,arm,in-galo,,2
Xhosa,ashes,u-thuthu,,1
Xhosa,bark,i-xolo lo-m-thi,,4
Xhosa,belly,isi-su,,7
Xhosa,big,khulu,,3
Xhosa,bird,in-taka,,6
Xhosa,bite,luma,,2
Xhosa,black,mnyama,,6
Xhosa,blood,i-gazi,,4
Xhosa,bone,i-thambo,,2
Xhosa,breast,i-bele,,2
Xhosa,burn,tshisa ~ tsha,,1
Xhosa,cloud,ili-fu,,2
Xhosa,cold,banda,,25
Xhosa,come,za,,1
Xhosa,dig,mba,,2
Xhosa,die,fa,,1
Xhosa,dog,in-ja,,1
Xhosa,drink,sela,,2
Xhosa,drink,phunga (drink a hot beverage),,4
Xhosa,dry,omile,,1
Xhosa,ear,in-dlebe,,2
Xhosa,eat,tya,,1
Xhosa,egg,i-qanda,,5
Xhosa,elephant,in-dlovu,,1
Xhosa,eye,ili-so (eye) ~ am-ehlo (eyes),,1
Xhosa,fall,wa,,1
Xhosa,fat,ama-futha,,1
Xhosa,feather,u-siba,,7
Xhosa,finger,um-nwe,,1
Xhosa,fire,um-lilo,,1
Xhosa,fish,in-tlanzi,,2
Xhosa,fly,im-pukane,,3
Xhosa,full,zele,,2
Xhosa,give,nika,,1
Xhosa,give,pha,,3
Xhosa,go to,ya,,1
Xhosa,hair,u-nwele,,3
Xhosa,head,in-tloko,,2
Xhosa,hear,va,,1
Xhosa,heart,in-tliziyo,,4
Xhosa,horn,u-phondo,,4
Xhosa,house,in-dlu,,7
Xhosa,kill,bulala,,2
Xhosa,knee,i-dolo,,5
Xhosa,know,azi,,2
Xhosa,laugh,hleka,,1
Xhosa,leaf,i-gqabi,,17
Xhosa,leg,um-lenze,,15
Xhosa,liver,isi-bindi,,2
Xhosa,long,de,,1
Xhosa,louse,in-twala,,4
Xhosa,man,in-doda,,6
Xhosa,many,ninzi,,1
Xhosa,meat,i-nyama,,1
Xhosa,milk,u-bisi,,1
Xhosa,moon,i-nyanga,,3
Xhosa,mountain,in-taba,,3
Xhosa,mouth,um-lomo,,1
Xhosa,name,i-gama,,5
Xhosa,name,u-dumo,,6
Xhosa,nail,u-zipho,,6
Xhosa,neck,in-tamo,,4
Xhosa,new,tsha,,1
Xhosa,night,ubu-suku,,1
Xhosa,nose,im-pumlo,,3
Xhosa,one,nye,,1
Xhosa,path,in-dlela,,1
Xhosa,person,um-ntu,,1
Xhosa,rain,im-vula,,1
Xhosa,rain (v),na,,2
Xhosa,river,um-lambo,,15
Xhosa,root,in-gcambu,,15
Xhosa,sand,in-tlabathi,,2
Xhosa,see,bona,,1
Xhosa,seed,im-bewu,,2
Xhosa,short,futshane,,1
Xhosa,"sick, be",gula,,7
Xhosa,sit,hlala,,1
Xhosa,skin,ulu-su,,16
Xhosa,skin,isi-khumba,,5
Xhosa,sleep (v),lala,,1
Xhosa,small,ncinane,,22
Xhosa,smoke,um-si,,1
Xhosa,snake,i-nyoka,,1
Xhosa,speak,thetha,,19
Xhosa,stand,ma,,1
Xhosa,steal,ba,,1
Xhosa,stone,ili-tye,,1
Xhosa,sun,i-langa,,6
Xhosa,tail,um-sila,,1
Xhosa,thirst,un-nxano,,8
Xhosa,tongue,ulw-imi,,1
Xhosa,tooth,i-zinyo,,1
Xhosa,tree,um-thi,,4
Xhosa,two,bini,,1
Xhosa,walk,hamba,,6
Xhosa,water,ama-nzi,,1
Xhosa,what,ni,,2
Xhosa,white,mhlophe,,5
Xhosa,who,ubani,,1
Xhosa,wind,u-moya,,4
Xhosa,woman,um-fazi,,2
Zulu,all,nke,,1
Zulu,arm,in-galo,,2
Zulu,arm,um-khono,,4
Zulu,ashes,um-lotha,,2
Zulu,bark,i-xolo ~ i-gxolo,,4
Zulu,belly,isi-su,,7
Zulu,big,khulu,,3
Zulu,bird,i-nyoni,,1
Zulu,bite,luma,,2
Zulu,black,mnyama,,6
Zulu,blood,i-gazi,,4
Zulu,bone,i-thambo,,2
Zulu,breast,i-bele,,2
Zulu,burn,sha,,1
Zulu,cloud,i-fu,,2
Zulu,cold,banda ~ qanda,,25
Zulu,come,za,,1
Zulu,dig,mba,,2
Zulu,die,fa,,1
Zulu,dog,in-ja,,1
Zulu,drink,phuza,,2
Zulu,dry,oma,,1
Zulu,ear,in-dlebe,,2
Zulu,eat,dla,,1
Zulu,egg,i-qanda,,5
Zulu,elephant,in-dlovu,,1
Zulu,eye,ili-so,,1
Zulu,fall,wa,,1
Zulu,fat,ama-futha,,1
Zulu,feather,u-phaphe,,18
Zulu,feather,u-siba,,7
Zulu,finger,umu-nwe,,1
Zulu,fire,um-lilo,,1
Zulu,fish,in-hlanzi,,2
Zulu,fly,im-pukane,,3
Zulu,full,gcwele ~ zele,,2
Zulu,give,nika,,1
Zulu,give,pha,,3
Zulu,go to,ya,,1
Zulu,hair,izi-nwele,,3
Zulu,head,i-khanda,,7
Zulu,hear,zwa,,1
Zulu,heart,in-hliziyo,,4
Zulu,horn,u-phondo,,4
Zulu,house,in-dlu,,7
Zulu,kill,bulala,,2
Zulu,knee,i-dolo,,5
Zulu,know,azi,,2
Zulu,laugh,hleka,,1
Zulu,leaf,i-khasi,,18
Zulu,leaf,i-qabi,,17
Zulu,leaf,i-gqabu,,17
Zulu,leg,um-lenze,,15
Zulu,liver,isi-bindi,,2
Zulu,long,de,,1
Zulu,louse,in-twala,,4
Zulu,man,in-doda,,6
Zulu,many,ningi,,1
Zulu,meat,i-nyama,,1
Zulu,milk,u-bisi,,1
Zulu,milk,in-tusi,,11
Zulu,moon,i-nyanga,,3
Zulu,mountain,in-taba,,3
Zulu,mouth,um-lomo,,1
Zulu,name,i-gama,,5
Zulu,name,i-bizo,,2
Zulu,nail,u-zipho,,6
Zulu,neck,in-tamo,,2
Zulu,neck,um-qala,,4
Zulu,new,sha,,1
Zulu,night,ubu-suku,,1
Zulu,nose,i-kala,,3
Zulu,nose,im-pumulo,,7
Zulu,one,nye,,1
Zulu,path,in-dlela,,1
Zulu,person,umu-ntu,,1
Zulu,rain,im-vula,,1
Zulu,rain (v),na,,2
Zulu,river,um-fula,,6
Zulu,root,im-pande,,14
Zulu,root,ing-xabo,,15
Zulu,sand,isi-hlabathi,,2
Zulu,see,bona,,1
Zulu,seed,im-bewu,,2
Zulu,short,fuphi ~ fushane,,1
Zulu,"sick, be",gula,,7
Zulu,sit,hlala,,1
Zulu,skin,isi-khumba,,5
Zulu,sleep (v),lala,,1
Zulu,small,ncane,,22
Zulu,smoke,in-tuthu,,1
Zulu,smoke,umu-si,,2
Zulu,snake,i-nyoka,,1
Zulu,speak,khuluma,,7
Zulu,stand,ma,,1
Zulu,steal,eba,,1
Zulu,stone,ili-tshe,,1
Zulu,sun,i-langa,,6
Zulu,tail,um-sila,,1
Zulu,thirst,u-koma,,3
Zulu,tongue,u-limi,,1
Zulu,tooth,i-zinyo,,1
Zulu,tree,isi-hlahla,,9
Zulu,tree,umu-thi,,4
Zulu,two,bili,,1
Zulu,walk,hamba,,6
Zulu,water,ama-nzi,,1
Zulu,what,ni,,2
Zulu,white,mhlophe,,5
Zulu,who,ubani,,1
Zulu,wind,um-oya,,4
Zulu,woman,um-fazi,,2
Swati,all,onkhe,,1
Swati,arm,um-khono,,4
Swati,arm,in-galo,,2
Swati,ashes,um-lotsa,,2
Swati,bark,li-gcolo,,4
Swati,belly,si-su,,7
Swati,big,khulu,,3
Swati,bird,i-nyoni,,1
Swati,bite,luma,,2
Swati,black,mnyama,,6
Swati,black,ntima,,15
Swati,blood,in-gati,,4
Swati,bone,li-tsambo,,2
Swati,breast,li-bele,,2
Swati,burn,shisa (tr) ~ sha (intr),,1
Swati,cloud,li-fu,,2
Swati,cold,ema-khata,,24
Swati,cold,bandza,,25
Swati,come,ta,,1
Swati,dig,mba,,2
Swati,die,fa,,1
Swati,dog,i-nja,,1
Swati,drink,natsa,,3
Swati,dry,oma,,1
Swati,ear,in-dlebe,,2
Swati,eat,dla,,1
Swati,egg,li-candza,,5
Swati,elephant,in-dlovu,,1
Swati,eye,li-so (eye) ~ eme-hlo (eye),,1
Swati,fall,wa,,1
Swati,fat,ema-futsa,,1
Swati,feather,lu-siba,,7
Swati,finger,umu-no,,1
Swati,finger,umu-nwe,,1
Swati,fire,um-lilo,,1
Swati,fish,in-hlanti,,2
Swati,fly,im-phungane,,3
Swati,full,gcwaba,,2
Swati,full,gcwala,,5
Swati,give,nika,,1
Swati,give,pha,,3
Swati,go to,ya,,1
Swati,hair,lu-nwele,,3
Swati,head,in-hloko,,2
Swati,hear,va,,1
Swati,heart,in-hlitiyo,,4
Swati,horn,lu-phondvo,,4
Swati,house,i-ndlu,,7
Swati,kill,bulala,,2
Swati,knee,li-dvolo,,5
Swati,know,ati,,2
Swati,laugh,hleka,,1
Swati,leaf,li-cembe,,19
Swati,leg,um-lente,,15
Swati,liver,si-bindzi,,2
Swati,long,dze,,1
Swati,louse,in-tfwala,,4
Swati,man,om-dvuna,,12
Swati,many,nengi,,1
Swati,many,nyenti,,1
Swati,meat,i-nyama,,1
Swati,milk,lu-bisi,,1
Swati,moon,i-nyanga,,3
Swati,mountain,in-tsaba,,3
Swati,mouth,um-lomo,,1
Swati,name,li-bito,,2
Swati,name,li-gama,,5
Swati,nail,lu-zipho,,6
Swati,neck,in-tsamo,,4
Swati,new,sha,,1
Swati,night,bu-suku,,1
Swati,nose,li-khala,,3
Swati,nose,im-phumulo,,7
Swati,one,nye,,1
Swati,path,in-dlela,,1
Swati,person,umu-ntfu,,1
Swati,rain,li-tulu,,1
Swati,rain,im-vula,,2
Swati,rain (v),na,,2
Swati,river,um-fula,,6
Swati,root,im-phandze,,14
Swati,sand,in-hlabatsi,,2
Swati,see,bona,,1
Swati,seed,im-bewu,,2
Swati,short,fisha ~ fishane,,1
Swati,"sick, be",gula,,7
Swati,sit,hlala,,1
Swati,skin,si-khumba,,5
Swati,skin,lu-gogo,,15
Swati,sleep (v),lala,,1
Swati,small,ncane,,22
Swati,smoke,in-tfutfu,,2
Swati,snake,i-nyoka,,1
Swati,speak,khuluma,,7
Swati,stand,ma,,1
Swati,steal,ba ~ eba,,1
Swati,stone,li-tje,,1
Swati,sun,li-langa,,6
Swati,tail,um-sila,,1
Swati,thirst,oma (get thirsty),,3
Swati,tongue,lu-lwimi,,1
Swati,tooth,li-tinyo,,1
Swati,tree,si-hlahla,,9
Swati,two,bili,,1
Swati,walk,hamba,,6
Swati,water,em-anti,,1
Swati,what,ni,,2
Swati,white,mhlophe,,5
Swati,who,bani,,1
Swati,wind,u-moya,,4
Swati,woman,um-fati,,2
Zimbabwean_Ndebele,all,nke,,1
Zimbabwean_Ndebele,arm,in-galo (arm),,2
Zimbabwean_Ndebele,arm,"um-khono (arm, forearm)",,4
Zimbabwean_Ndebele,ashes,um-lotha,,2
Zimbabwean_Ndebele,bark,i-xolo,,4
Zimbabwean_Ndebele,belly,isi-su (stomach),,7
Zimbabwean_Ndebele,big,khulu,,3
Zimbabwean_Ndebele,bird,i-nyoni,,1
Zimbabwean_Ndebele,bite,luma,,2
Zimbabwean_Ndebele,black,mnyama,,6
Zimbabwean_Ndebele,blood,i-gazi,,4
Zimbabwean_Ndebele,bone,i-thambo,,2
Zimbabwean_Ndebele,breast,i-bele,,2
Zimbabwean_Ndebele,burn,tshisa (tr) ~ tsha (intr),,1
Zimbabwean_Ndebele,cloud,ili-fu,,2
Zimbabwean_Ndebele,cold,um-qando,,24
Zimbabwean_Ndebele,cold,ama-khaza,,25
Zimbabwean_Ndebele,come,za,,1
Zimbabwean_Ndebele,dig,mba,,2
Zimbabwean_Ndebele,die,fa,,1
Zimbabwean_Ndebele,dog,in-ja,,1
Zimbabwean_Ndebele,drink,natha,,3
Zimbabwean_Ndebele,dry,oma,,1
Zimbabwean_Ndebele,ear,in-dlebe,,2
Zimbabwean_Ndebele,eat,dla,,1
Zimbabwean_Ndebele,egg,i-qanda,,5
Zimbabwean_Ndebele,elephant,in-dlovu,,1
Zimbabwean_Ndebele,elephant,in-kubu,,5
Zimbabwean_Ndebele,eye,ili-hlo,,1
Zimbabwean_Ndebele,fall,wa,,1
Zimbabwean_Ndebele,fat,ama-gcobo,,1
Zimbabwean_Ndebele,fat,ama-futha,,7
Zimbabwean_Ndebele,feather,u-siba,,7
Zimbabwean_Ndebele,feather,u-phaphe,,18
Zimbabwean_Ndebele,finger,umu-nwe,,1
Zimbabwean_Ndebele,fire,um-lilo,,1
Zimbabwean_Ndebele,fish,in-hlanzi,,2
Zimbabwean_Ndebele,fly,im-pukane,,3
Zimbabwean_Ndebele,full,gcwala (become full),,2
Zimbabwean_Ndebele,give,nika,,1
Zimbabwean_Ndebele,give,pha,,3
Zimbabwean_Ndebele,go to,ya,,1
Zimbabwean_Ndebele,hair,i-nwele,,3
Zimbabwean_Ndebele,head,i-khanda,,7
Zimbabwean_Ndebele,hear,zwa,,1
Zimbabwean_Ndebele,heart,in-hliziyo,,4
Zimbabwean_Ndebele,horn,u-phondo,,4
Zimbabwean_Ndebele,house,in-dlu,,7
Zimbabwean_Ndebele,kill,bulala,,2
Zimbabwean_Ndebele,knee,i-dolo,,5
Zimbabwean_Ndebele,know,azi,,2
Zimbabwean_Ndebele,laugh,hleka,,1
Zimbabwean_Ndebele,leaf,i-hlamvu,,5
Zimbabwean_Ndebele,leg,um-lenze,,15
Zimbabwean_Ndebele,liver,isi-bindi,,2
Zimbabwean_Ndebele,long,de,,1
Zimbabwean_Ndebele,louse,in-twala,,4
Zimbabwean_Ndebele,man,in-doda,,6
Zimbabwean_Ndebele,many,nengi,,1
Zimbabwean_Ndebele,meat,i-nyama,,1
Zimbabwean_Ndebele,milk,u-chago,,12
Zimbabwean_Ndebele,moon,i-nyanga,,3
Zimbabwean_Ndebele,mountain,in-taba,,3
Zimbabwean_Ndebele,mouth,um-lomo,,1
Zimbabwean_Ndebele,name,i-bizo,,2
Zimbabwean_Ndebele,nail,u-zipho,,6
Zimbabwean_Ndebele,neck,in-tamo,,4
Zimbabwean_Ndebele,new,tsha,,1
Zimbabwean_Ndebele,night,ubu-suku,,1
Zimbabwean_Ndebele,nose,im-pumulo,,3
Zimbabwean_Ndebele,one,nye,,1
Zimbabwean_Ndebele,path,in-dlela,,1
Zimbabwean_Ndebele,person,umu-ntu,,1
Zimbabwean_Ndebele,rain,i-zulu,,2
Zimbabwean_Ndebele,rain (v),natha,,2
Zimbabwean_Ndebele,river,um-fula,,6
Zimbabwean_Ndebele,root,im-pande,,14
Zimbabwean_Ndebele,sand,isi-hlabathi,,2
Zimbabwean_Ndebele,see,bona,,1
Zimbabwean_Ndebele,seed,im-bewu,,2
Zimbabwean_Ndebele,short,fitshane,,1
Zimbabwean_Ndebele,"sick, be",gula,,7
Zimbabwean_Ndebele,sit,hlala,,1
Zimbabwean_Ndebele,skin,isi-gogo,,15
Zimbabwean_Ndebele,sleep (v),lala,,1
Zimbabwean_Ndebele,small,ncinyane,,22
Zimbabwean_Ndebele,smoke,in-tuthu,,2
Zimbabwean_Ndebele,snake,i-nyoka,,1
Zimbabwean_Ndebele,speak,khuluma,,7
Zimbabwean_Ndebele,stand,ma,,1
Zimbabwean_Ndebele,steal,eba,,1
Zimbabwean_Ndebele,stone,ili-tshe,,1
Zimbabwean_Ndebele,sun,i-langa,,6
Zimbabwean_Ndebele,tail,um-sila,,1
Zimbabwean_Ndebele,thirst,oma (become thirsty),,3
Zimbabwean_Ndebele,tongue,u-limi,,1
Zimbabwean_Ndebele,tooth,i-zinyo,,1
Zimbabwean_Ndebele,tree,isi-hlahla,,9
Zimbabwean_Ndebele,two,bili,,1
Zimbabwean_Ndebele,walk,hamba,,6
Zimbabwean_Ndebele,water,ama-nzi,,1
Zimbabwean_Ndebele,what,ni,,2
Zimbabwean_Ndebele,white,mhlophe,,5
Zimbabwean_Ndebele,who,ubani,,1
Zimbabwean_Ndebele,wind,um-oya,,4
Zimbabwean_Ndebele,woman,um-fazi,,2
Tshwa,all,ótlhe,,1
Tshwa,arm,wókó,,1
Tshwa,ashes,khuma,,8
Tshwa,bark,hatí,,1
Tshwa,belly,rúmbú,,8
Tshwa,big,hombé,,8
Tshwa,bird,ci-nyanyani,,1
Tshwa,bite,lúmá,,2
Tshwa,black,tímá,,15
Tshwa,blood,khata,,10
Tshwa,bone,rámbú,,2
Tshwa,breast,vélé,,2
Tshwa,burn,?,,?
Tshwa,cloud,re-fu,,2
Tshwa,cold,ci-ramí,,21
Tshwa,come,ta,,1
Tshwa,dig,?,,?
Tshwa,die,fá,,1
Tshwa,dog,mbzáná,,1
Tshwa,drink,nwá,,1
Tshwa,dry,pshá,,6
Tshwa,ear,ndlevé,,2
Tshwa,eat,gá,,1
Tshwa,egg,tándzá,,5
Tshwa,elephant,?,,?
Tshwa,eye,tíhló,,1
Tshwa,fall,?,,?
Tshwa,fat,ma-fúrá,,1
Tshwa,feather,limbáví,,13
Tshwa,finger,?,,?
Tshwa,fire,ndzilu,,1
Tshwa,fish,hlavhi,,2
Tshwa,fly,?,,?
Tshwa,full,ku-tálá,,2
Tshwa,give,nyíká,,3
Tshwa,go to,?,,?
Tshwa,hair,sísí,,2
Tshwa,head,hlókó,,2
Tshwa,hear,zwá,,1
Tshwa,heart,mbilú,,2
Tshwa,horn,li-mhondzo,,4
Tshwa,house,?,,?
Tshwa,kill,ɗáyá,,1
Tshwa,knee,dzolo,,5
Tshwa,know,tívá,,1
Tshwa,laugh,?,,?
Tshwa,leaf,tluka,,20
Tshwa,leg,nenge,,15
Tshwa,liver,ci-víndzí,,2
Tshwa,long,?,,?
Tshwa,louse,nhwálá,,4
Tshwa,man,wánúná,,2
Tshwa,many,?,,?
Tshwa,meat,nyama,,1
Tshwa,milk,?,,?
Tshwa,moon,hwétí,,1
Tshwa,mountain,ndzhava,,3
Tshwa,mouth,nomo,,1
Tshwa,name,vítú,,2
Tshwa,nail,?,,?
Tshwa,neck,nhamu,,4
Tshwa,new,swá,,1
Tshwa,night,wu-síkú,,1
Tshwa,nose,nhóvú,,8
Tshwa,one,n'we,,1
Tshwa,path,ndlela,,1
Tshwa,person,mu-nhu,,1
Tshwa,rain,vúlá,,1
Tshwa,rain (v),?,,?
Tshwa,river,?,,?
Tshwa,root,li-mintsu,,17
Tshwa,sand,seke,,1
Tshwa,see,wóná,,1
Tshwa,seed,mbéwú,,2
Tshwa,short,?,,?
Tshwa,"sick, be",?,,?
Tshwa,sit,tshámá,,5
Tshwa,skin,hlóngé,,17
Tshwa,sleep (v),?,,?
Tshwa,small,tsóngwání,,25
Tshwa,smoke,mú-sí,,1
Tshwa,snake,?,,?
Tshwa,speak,?,,?
Tshwa,stand,yímá,,1
Tshwa,steal,?,,?
Tshwa,stone,ri-bzwe,,1
Tshwa,sun,gambu,,7
Tshwa,tail,cílá,,1
Tshwa,thirst,?,,?
Tshwa,tongue,li-rímí,,1
Tshwa,tooth,tínó,,1
Tshwa,tree,sinya,,10
Tshwa,two,mbirí,,1
Tshwa,walk,fámbá,,6
Tshwa,water,mátí,,1
Tshwa,what,yiní,,2
Tshwa,white,kubasa,,13
Tshwa,who,máni,,1
Tshwa,wind,?,,?
Tshwa,woman,wásátí,,2
Tsonga,all,hinkw,,3
Tsonga,arm,voko,,1
Tsonga,ashes,nkuma,,8
Tsonga,bark,hanti,,1
Tsonga,belly,khwirhi ~ khurhi,,14
Tsonga,big,kulu ~ kulukumba,,3
Tsonga,bird,nyanyana,,1
Tsonga,bite,luma,,2
Tsonga,black,ntima,,15
Tsonga,blood,ngati,,4
Tsonga,bone,rhambu,,2
Tsonga,breast,vele,,2
Tsonga,burn,tshwa,,1
Tsonga,burn,hisa,,1
Tsonga,cloud,ma-fu,,2
Tsonga,cold,titimela (be cold),,7
Tsonga,come,ta,,1
Tsonga,dig,cela,,9
Tsonga,dig,entisa,,13
Tsonga,die,fa,,1
Tsonga,dog,mbyana,,1
Tsonga,drink,nwa,,1
Tsonga,dry,oma,,1
Tsonga,ear,ndleve,,2
Tsonga,eat,dya,,1
Tsonga,egg,tandza,,5
Tsonga,elephant,ndlopfu,,1
Tsonga,eye,tihlo,,1
Tsonga,fall,wa,,1
Tsonga,fat,ma-furha,,1
Tsonga,feather,ri-siva,,3
Tsonga,feather,vu-tsenga,,7
Tsonga,finger,ri-tiho,,6
Tsonga,fire,ndzilo,,1
Tsonga,fish,nhlampfi,,2
Tsonga,fly,nhongana,,7
Tsonga,full,tala,,2
Tsonga,give,nyika,,1
Tsonga,give,ha,,3
Tsonga,give,neha,,1
Tsonga,go to,ya,,1
Tsonga,hair,mi-sisi,,2
Tsonga,head,nhloko,,2
Tsonga,hear,twa,,2
Tsonga,heart,mbilu,,2
Tsonga,horn,mhondzo ~ rimhondzo,,4
Tsonga,house,yindlu,,7
Tsonga,kill,dlaya,,1
Tsonga,knee,tsolo,,5
Tsonga,know,tiva,,1
Tsonga,laugh,hleka,,1
Tsonga,leaf,tluka,,20
Tsonga,leg,nenge,,15
Tsonga,liver,xi-vindzi,,2
Tsonga,long,leha,,1
Tsonga,louse,nhwala,,4
Tsonga,man,munhu wa wanuna,,2
Tsonga,many,nyingi,,1
Tsonga,meat,nyama,,1
Tsonga,milk,ri-visi,,1
Tsonga,moon,n'hweti,,1
Tsonga,mountain,ntshava,,3
Tsonga,mouth,nomu ~ nomo,,1
Tsonga,name,vito,,2
Tsonga,nail,n'wala,,1
Tsonga,neck,nhamu,,4
Tsonga,neck,xi-hlana,,8
Tsonga,new,ntshwa,,1
Tsonga,night,vu-siku,,1
Tsonga,nose,nhompfu,,8
Tsonga,one,n'we,,1
Tsonga,path,ndlela,,1
Tsonga,person,mu-nhu,,1
Tsonga,rain,m-pfula,,1
Tsonga,rain (v),na,,2
Tsonga,river,nambu,,15
Tsonga,river,combe,,16
Tsonga,root,rimitsu,,17
Tsonga,sand,sava,,2
Tsonga,see,vona,,1
Tsonga,seed,mbewu,,2
Tsonga,short,koma,,9
Tsonga,"sick, be",vabya,,13
Tsonga,sit,tshama,,5
Tsonga,skin,nhlonge,,17
Tsonga,skin,ri-kandza,,6
Tsonga,sleep (v),etlela vurhongo,,12
Tsonga,small,tsongo,,25
Tsonga,small,tsanana,,37
Tsonga,smoke,mu-si,,1
Tsonga,snake,nyoka,,1
Tsonga,speak,vula,,2
Tsonga,speak,rherha,,20
Tsonga,stand,yima,,1
Tsonga,steal,yiva,,1
Tsonga,stone,ri-bye,,1
Tsonga,sun,dyambu,,7
Tsonga,tail,ncila,,1
Tsonga,thirst,torha,,9
Tsonga,tongue,ri-rimi,,1
Tsonga,tooth,tino,,1
Tsonga,tree,mu-rhi,,4
Tsonga,two,mbirhi ~ virhi,,1
Tsonga,walk,famba,,6
Tsonga,water,mati,,1
Tsonga,what,ini,,2
Tsonga,white,nthlohe,,5
Tsonga,who,mani,,1
Tsonga,wind,"moya (wind, spirit)",,4
Tsonga,wind,"mheho (wind, breeze)",,5
Tsonga,woman,wansati,,2
Ronga,all,hikwa,,3
Ronga,arm,boko,,1
Ronga,ashes,norja,,2
Ronga,bark,banti,,1
Ronga,belly,khurji,,14
Ronga,big,kulu,,3
Ronga,bird,nyanyana,,1
Ronga,bite,ku-luma,,2
Ronga,black,wantima,,15
Ronga,blood,ngati,,4
Ronga,bone,rjambu,,2
Ronga,breast,bele,,2
Ronga,burn,ku-hisa,,1
Ronga,burn,ku-bsa,,1
Ronga,burn,ku-pya,,1
Ronga,cloud,tlhabi,,15
Ronga,cold,tititi,,7
Ronga,come,ku-ta,,1
Ronga,dig,ku-kela,,9
Ronga,die,ku-fa,,1
Ronga,dog,mbyana ~ yimbya,,1
Ronga,drink,ku-nwa,,1
Ronga,dry,ku-woma (secar),,1
Ronga,ear,ndlebe,,2
Ronga,eat,ku-da,,1
Ronga,egg,tandja,,5
Ronga,elephant,ndlopfu,,1
Ronga,eye,tixlo,,1
Ronga,fall,ku-wa,,1
Ronga,fat,ma-furja,,1
Ronga,feather,li-siba,,7
Ronga,finger,li-tiho,,6
Ronga,fire,ndjilo,,1
Ronga,fish,nxlampfi,,2
Ronga,fly,nhongana,,7
Ronga,full,ku-tala (be full),,2
Ronga,give,ku-nyika,,3
Ronga,go to,ku-ya,,1
Ronga,go to,ku-famba,,5
Ronga,hair,n-sisi,,2
Ronga,head,n-xloko,,2
Ronga,hear,ku-twa,,2
Ronga,heart,mbilu,,2
Ronga,horn,li-hondjo,,4
Ronga,house,yindlu,,7
