Form_ID,Cognateset_ID,Cognate_ID,Comment
5640,sun1,5640,
5641,tail5,5641,
5643,tongue1,5643,
5644,tooth1,5644,
5645,tree4,5645,
5647,walk6,5647,
5648,water4,5648,
5650,white8,5650,
5652,wind8,5652,
5653,woman2,5653,
5654,all1,5654,
5655,arm1,5655,
5656,ashes2,5656,
5657,bark7,5657,
5658,belly8,5658,
5659,big3,5659,
5660,bird1,5660,
5661,bite2,5661,
5662,black12,5662,
5663,blood1,5663,
5664,bone1,5664,
5665,breast4,5665,
5666,burn1,5666,
5667,cloud13,5667,
5668,cold11,5668,
5669,come1,5669,
5670,dig1,5670,
5671,die1,5671,
5672,dog1,5672,
5674,dry1,5674,
5675,ear2,5675,
5676,eat1,5676,
5677,egg13,5677,
5678,elephant1,5678,
5679,eye1,5679,
5680,fall1,5680,
5681,fat1,5681,
5682,feather7,5682,
5683,finger2,5683,
5684,fire2,5684,
5685,fish8,5685,
5687,full2,5687,
5688,give1,5688,
5689,go to2,5689,
5690,hair8,5690,
5691,head4,5691,
5692,hear1,5692,
5693,heart1,5693,
5694,horn1,5694,
5695,house2,5695,
5696,kill2,5696,
5697,knee1,5697,
5698,know1,5698,
5699,laugh1,5699,
5701,leg8,5701,
5702,liver9,5702,
5703,long1,5703,
5704,louse2,5704,
5705,man1,5705,
5706,many1,5706,
5707,meat1,5707,
5708,milk6,5708,
5709,moon1,5709,
5711,mouth1,5711,
5712,name1,5712,
5713,nail1,5713,
5714,neck7,5714,
5715,new1,5715,
5716,new1,5716,
5717,night1,5717,
5718,nose3,5718,
5720,path1,5720,
5721,person1,5721,
5722,rain1,5722,
5723,rain (v)2,5723,
5724,river1,5724,
5725,root4,5725,
5728,seed2,5728,
5729,short1,5729,
5730,"sick, be2",5730,
5731,sit1,5731,
5732,skin6,5732,
5733,sleep (v)12,5733,
5734,small7,5734,
5735,smoke1,5735,
5736,snake1,5736,
5737,speak17,5737,
5739,steal1,5739,
5740,stone1,5740,
5741,sun1,5741,
5742,tail7,5742,
5743,thirst1,5743,
5744,tongue1,5744,
5745,tooth1,5745,
5746,tree4,5746,
5748,walk7,5748,
5749,water4,5749,
5754,woman2,5754,
5755,all1,5755,
5756,arm1,5756,
5757,ashes2,5757,
5758,bark1,5758,
5759,belly8,5759,
5760,big3,5760,
5761,bird1,5761,
5762,bite2,5762,
5763,black12,5763,
5764,blood1,5764,
5765,bone1,5765,
5766,breast4,5766,
5767,burn1,5767,
5768,burn1,5768,
5769,cloud31,5769,
5770,cold9,5770,
5771,come1,5771,
5772,dig1,5772,
5773,die1,5773,
5774,dog1,5774,
5775,drink1,5775,
5776,dry1,5776,
5777,ear2,5777,
5778,eat1,5778,
5779,egg13,5779,
5780,elephant1,5780,
5781,eye1,5781,
5782,fall1,5782,
5783,fat1,5783,
5784,feather10,5784,
5785,finger2,5785,
5786,fire2,5786,
5787,fish8,5787,
5788,fly1,5788,
5789,full2,5789,
5790,give1,5790,
5791,go to2,5791,
5792,hair10,5792,
5793,head4,5793,
5794,hear1,5794,
5795,heart1,5795,
5796,horn16,5796,
5797,house2,5797,
5798,kill2,5798,
5799,knee1,5799,
5800,know1,5800,
5801,laugh1,5801,
5802,leaf12,5802,
5804,liver9,5804,
5805,long1,5805,
5806,louse2,5806,
5807,man1,5807,
5808,many1,5808,
5809,many1,5809,
5810,meat1,5810,
5812,moon1,5812,
5813,mountain1,5813,
5814,mouth1,5814,
5815,name1,5815,
5816,nail1,5816,
5817,neck7,5817,
5818,new1,5818,
5819,night1,5819,
5820,nose3,5820,
5821,one1,5821,
5822,path1,5822,
5823,person1,5823,
5824,rain1,5824,
5826,river1,5826,
5827,root4,5827,
5828,sand19,5828,
5829,see1,5829,
5830,seed2,5830,
5831,short1,5831,
5832,"sick, be2",5832,
5833,sit1,5833,
5834,skin6,5834,
5835,sleep (v)1,5835,
5836,small4,5836,
5837,smoke1,5837,
5838,snake1,5838,
5839,speak17,5839,
5840,stand1,5840,
5842,stone1,5842,
5843,sun1,5843,
5844,tail7,5844,
5846,tongue1,5846,
5847,tooth1,5847,
5848,tree4,5848,
5849,two1,5849,
5850,walk1,5850,
5851,water4,5851,
5852,what2,5852,
5853,white8,5853,
5854,who1,5854,
5855,wind5,5855,
5856,woman2,5856,
5857,all1,5857,
5858,arm4,5858,
5859,ashes2,5859,
5860,bark7,5860,
5861,belly8,5861,
5862,big3,5862,
5863,bird1,5863,
5864,bite2,5864,
5865,black12,5865,
5866,black26,5866,
5867,blood1,5867,
5868,bone2,5868,
5869,breast4,5869,
5870,burn1,5870,
5871,burn1,5871,
5872,cloud13,5872,
5873,cold9,5873,
5874,cold11,5874,
5875,come1,5875,
5876,dig12,5876,
5877,die1,5877,
5878,dog1,5878,
5879,drink1,5879,
5880,dry1,5880,
5881,ear2,5881,
5882,eat1,5882,
5883,egg10,5883,
5884,elephant1,5884,
5885,eye1,5885,
5886,fall1,5886,
5887,fat1,5887,
5888,feather3,5888,
5889,finger1,5889,
5890,fire1,5890,
5891,fish8,5891,
5892,fly1,5892,
5893,full2,5893,
5894,give1,5894,
5895,give3,5895,
5896,go to1,5896,
5897,hair8,5897,
5898,head2,5898,
5899,hear1,5899,
5900,heart2,5900,
5901,horn1,5901,
5902,house7,5902,
5903,kill2,5903,
5904,knee6,5904,
5905,know1,5905,
5906,laugh1,5906,
5907,leaf2,5907,
5908,leg15,5908,
5909,liver2,5909,
5910,long1,5910,
5911,louse2,5911,
5912,man2,5912,
5913,many1,5913,
5914,meat1,5914,
5915,milk1,5915,
5916,moon1,5916,
5917,mountain3,5917,
5918,mouth1,5918,
5919,name1,5919,
5920,nail1,5920,
5921,neck1,5921,
5922,new1,5922,
5923,night1,5923,
5924,nose5,5924,
5925,one4,5925,
5926,path1,5926,
5927,person1,5927,
5928,rain1,5928,
5929,rain (v)2,5929,
5930,river15,5930,
5931,root4,5931,
5932,sand2,5932,
5933,see1,5933,
5934,seed2,5934,
5935,short1,5935,
5936,"sick, be2",5936,
5937,sit10,5937,
5938,skin6,5938,
5939,sleep (v)12,5939,
5940,sleep (v)1,5940,
5941,small19,5941,
5942,smoke1,5942,
5943,snake1,5943,
5944,speak1,5944,
5945,stand1,5945,
5946,steal2,5946,
5947,stone8,5947,
5948,sun1,5948,
5949,tail1,5949,
5950,thirst1,5950,
5951,tongue1,5951,
5952,tooth1,5952,
5953,tree4,5953,
5954,two1,5954,
5955,walk2,5955,
5956,walk1,5956,
5957,water1,5957,
5958,what2,5958,
5959,white8,5959,
5960,who1,5960,
5961,wind4,5961,
5962,woman2,5962,
5964,arm1,5964,
5965,ashes2,5965,
5967,belly14,5967,
5968,big3,5968,
5969,bird1,5969,
5970,bite2,5970,
5971,black1,5971,
5972,blood4,5972,
5973,bone2,5973,
5974,breast2,5974,
5975,burn1,5975,
5976,cloud2,5976,
5977,cold3,5977,
5978,come1,5978,
5979,dig2,5979,
5980,die1,5980,
5981,dog1,5981,
5982,drink1,5982,
5983,dry1,5983,
5984,dry6,5984,
5986,eat1,5986,
5987,egg5,5987,
5988,elephant1,5988,
5990,fall1,5990,
5991,fat1,5991,
5994,fire1,5994,
5995,fish2,5995,
5996,fly7,5996,
5997,full2,5997,
5998,give1,5998,
5999,give3,5999,
6000,go to1,6000,
6001,hair9,6001,
6002,head2,6002,
6003,hear1,6003,
6006,house7,6006,
6009,know1,6009,
6010,laugh1,6010,
6011,leaf14,6011,
6014,long1,6014,
6016,man2,6016,
6018,meat1,6018,
6019,milk1,6019,
6020,moon1,6020,
6022,mouth1,6022,
6025,neck2,6025,
6026,new1,6026,
6027,night1,6027,
6028,nose2,6028,
6029,one1,6029,
6031,person1,6031,
6032,rain1,6032,
6033,rain (v)2,6033,
6037,see1,6037,
6038,seed2,6038,
6039,short1,6039,
6041,sit11,6041,
6043,sleep (v)12,6043,
6044,small9,6044,
6045,smoke1,6045,
6047,speak2,6047,
6048,stand1,6048,
6050,stone1,6050,
6051,sun2,6051,
6052,tail1,6052,
6055,tooth1,6055,
6057,two3,6057,
6058,walk2,6058,
6059,water1,6059,
6061,white3,6061,
6063,wind4,6063,
6064,woman2,6064,
6065,all1,6065,
6066,all1,6066,
6067,arm1,6067,
6068,ashes2,6068,
6070,belly2,6070,
6071,belly2,6071,
6072,big3,6072,
6074,bite2,6074,
6075,black1,6075,
6076,blood4,6076,
6077,blood4,6077,
6078,bone2,6078,
6080,burn1,6080,
6081,burn1,6081,
6082,cloud2,6082,
6083,cloud2,6083,
6085,come1,6085,
6086,come1,6086,
6087,dig6,6087,
6088,die1,6088,
6089,die1,6089,
6090,dog1,6090,
6091,dog1,6091,
6092,drink1,6092,
6093,dry1,6093,
6094,dry1,6094,
6095,dry6,6095,
6096,dry6,6096,
6097,ear2,6097,
6098,eat1,6098,
6099,eat1,6099,
6100,egg5,6100,
6101,egg5,6101,
6102,elephant1,6102,
6103,eye1,6103,
6104,fall1,6104,
6105,fall1,6105,
6106,fat1,6106,
6107,fat1,6107,
6110,fire1,6110,
6111,fish2,6111,
6112,fish2,6112,
6114,full2,6114,
6115,full2,6115,
6116,give1,6116,
6117,give3,6117,
6118,give3,6118,
6119,go to1,6119,
6120,go to1,6120,
6121,hair2,6121,
6122,head2,6122,
6123,head2,6123,
6126,horn1,6126,
6127,house7,6127,
6128,house7,6128,
6129,kill2,6129,
6131,know1,6131,
6132,know1,6132,
6133,laugh1,6133,
6137,long1,6137,
6138,louse4,6138,
6139,man2,6139,
6140,man2,6140,
6142,meat1,6142,
6143,meat1,6143,
6144,milk1,6144,
6145,milk1,6145,
6146,moon1,6146,
6147,mountain7,6147,
6148,mountain7,6148,
6150,name2,6150,
6151,nail1,6151,
6152,neck4,6152,
6153,new1,6153,
6154,new1,6154,
6155,night1,6155,
6156,night1,6156,
6157,nose2,6157,
6158,one1,6158,
6159,path1,6159,
6160,path1,6160,
6161,person1,6161,
6162,person1,6162,
6163,rain1,6163,
6164,rain1,6164,
6165,rain (v)2,6165,
6166,rain (v)2,6166,
6167,river15,6167,
6168,river15,6168,
6171,see1,6171,
6172,see1,6172,
6173,seed2,6173,
6174,seed2,6174,
6175,short7,6175,
6176,"sick, be2",6176,
6177,"sick, be2",6177,
6178,sit12,6178,
6179,sit12,6179,
6181,sleep (v)12,6181,
6182,small9,6182,
6183,smoke1,6183,
6184,smoke1,6184,
6185,snake1,6185,
6186,speak2,6186,
6187,speak2,6187,
6188,stand1,6188,
6189,stand1,6189,
6190,steal1,6190,
6191,stone9,6191,
6192,stone1,6192,
6193,sun2,6193,
6194,sun2,6194,
6195,tail1,6195,
6196,tail1,6196,
6197,thirst1,6197,
6198,tongue1,6198,
6199,tongue1,6199,
6200,tooth1,6200,
6201,tooth1,6201,
6202,tree4,6202,
6203,tree4,6203,
6204,two3,6204,
6205,walk8,6205,
6206,walk8,6206,
6207,water1,6207,
6208,water1,6208,
6209,what2,6209,
6210,what2,6210,
6211,white13,6211,
6214,woman2,6214,
6215,woman2,6215,
6217,arm1,6217,
6218,ashes2,6218,
6220,belly14,6220,
6221,big3,6221,
6222,bird1,6222,
6223,bite2,6223,
6224,black1,6224,
6225,blood4,6225,
6226,bone2,6226,
6227,breast2,6227,
6228,burn1,6228,
6229,cloud2,6229,
6230,cold3,6230,
6231,come1,6231,
6232,dig2,6232,
6233,die1,6233,
6234,dog1,6234,
6235,drink1,6235,
6236,dry1,6236,
6237,dry6,6237,
6239,eat1,6239,
6240,egg5,6240,
6241,elephant1,6241,
6243,fall1,6243,
6244,fat1,6244,
6247,fire1,6247,
6248,fish2,6248,
6249,fly7,6249,
6250,full2,6250,
6251,give1,6251,
6252,give3,6252,
6253,go to1,6253,
6254,hair9,6254,
6255,head2,6255,
6256,hear1,6256,
6259,house7,6259,
6262,know1,6262,
6263,laugh1,6263,
6264,leaf14,6264,
6267,long1,6267,
6269,man2,6269,
6271,meat1,6271,
6272,milk1,6272,
6275,mouth1,6275,
6278,neck2,6278,
6279,new1,6279,
6280,night1,6280,
6281,nose2,6281,
6282,one1,6282,
6284,person1,6284,
6285,rain1,6285,
6286,rain (v)2,6286,
6290,see1,6290,
6291,seed2,6291,
6292,short1,6292,
6294,sit10,6294,
6296,sleep (v)12,6296,
6297,small9,6297,
6298,smoke1,6298,
6300,speak2,6300,
6301,stand1,6301,
6303,stone1,6303,
6305,tail1,6305,
6308,tooth1,6308,
6310,two3,6310,
6311,walk2,6311,
6312,water1,6312,
6314,white3,6314,
6316,wind4,6316,
6317,woman2,6317,
6318,all1,6318,
6319,arm1,6319,
6320,ashes7,6320,
6321,bark7,6321,
6322,belly2,6322,
6323,big3,6323,
6324,bird1,6324,
6325,bite2,6325,
6326,black26,6326,
6327,blood4,6327,
6328,bone2,6328,
6329,breast2,6329,
6330,burn1,6330,
6331,burn10,6331,
6332,cloud2,6332,
6333,cold21,6333,
6334,cold22,6334,
6335,cold7,6335,
6336,come1,6336,
6337,dig2,6337,
6338,die1,6338,
6339,dog1,6339,
6340,drink1,6340,
6341,dry1,6341,
6342,ear2,6342,
6343,eat1,6343,
6344,egg6,6344,
6345,elephant1,6345,
6346,eye1,6346,
6347,fall1,6347,
6348,fat1,6348,
6349,feather16,6349,
6350,feather17,6350,
6351,finger1,6351,
6352,fire1,6352,
6353,fish2,6353,
6354,fly1,6354,
6355,full2,6355,
6356,give1,6356,
6357,go to1,6357,
6358,hair2,6358,
6359,head2,6359,
6360,hear2,6360,
6361,heart2,6361,
6362,horn1,6362,
6363,house7,6363,
6364,kill2,6364,
6365,knee2,6365,
6366,know1,6366,
6367,laugh1,6367,
6368,leaf2,6368,
6369,leg2,6369,
6370,liver2,6370,
6371,long1,6371,
6372,louse2,6372,
6373,man2,6373,
6374,many1,6374,
6375,meat1,6375,
6376,milk4,6376,
6377,moon1,6377,
6378,mountain3,6378,
6379,mouth1,6379,
6380,name2,6380,
6381,nail1,6381,
6382,neck2,6382,
6383,new1,6383,
6384,night1,6384,
6385,nose2,6385,
6386,one1,6386,
6387,path1,6387,
6388,person1,6388,
6389,rain1,6389,
6390,rain (v)2,6390,
6391,river2,6391,
6392,root4,6392,
6393,sand2,6393,
6394,sand2,6394,
6395,see1,6395,
6396,seed2,6396,
6397,short1,6397,
6398,"sick, be2",6398,
6399,sit10,6399,
6400,skin2,6400,
6401,sleep (v)2,6401,
6402,small9,6402,
6403,small20,6403,
6404,smoke1,6404,
6405,snake1,6405,
6406,speak2,6406,
6407,stand1,6407,
6408,steal2,6408,
6409,stone9,6409,
6410,sun2,6410,
6411,tail2,6411,
6412,thirst1,6412,
6413,tongue1,6413,
6414,tooth1,6414,
6415,tree7,6415,
6416,two3,6416,
6417,walk5,6417,
6418,water1,6418,
6419,what2,6419,
6420,white3,6420,
6421,who1,6421,
6422,wind5,6422,
6423,woman2,6423,
6425,arm1,6425,
6426,ashes2,6426,
6427,bark7,6427,
6428,belly2,6428,
6429,big2,6429,
6430,bird1,6430,
6431,bite2,6431,
6432,black26,6432,
6433,blood4,6433,
6434,bone2,6434,
6435,breast2,6435,
6436,burn19,6436,
6437,burn1,6437,
6438,cloud2,6438,
6439,cold7,6439,
6440,come1,6440,
6441,dig2,6441,
6442,die1,6442,
6443,dog1,6443,
6444,drink1,6444,
6445,dry1,6445,
6446,ear2,6446,
6447,eat1,6447,
6448,egg1,6448,
6449,elephant1,6449,
6450,eye1,6450,
6451,fall1,6451,
6452,fat1,6452,
6453,feather4,6453,
6454,finger1,6454,
6455,fire1,6455,
6456,fish2,6456,
6457,fly1,6457,
6458,full2,6458,
6459,give1,6459,
6460,go to11,6460,
6461,hair2,6461,
6462,head2,6462,
6463,hear2,6463,
6464,heart2,6464,
6465,horn1,6465,
6466,house7,6466,
6467,kill2,6467,
6468,knee2,6468,
6469,know1,6469,
6470,laugh1,6470,
6471,leaf2,6471,
6472,leg2,6472,
6473,liver2,6473,
6474,long1,6474,
6475,louse2,6475,
6476,man2,6476,
6477,many1,6477,
6478,meat1,6478,
6479,milk4,6479,
6480,moon1,6480,
6481,mountain3,6481,
6482,mouth1,6482,
6483,name1,6483,
6484,nail1,6484,
6485,neck2,6485,
6486,new1,6486,
6487,night1,6487,
6488,nose2,6488,
6489,one1,6489,
6490,path1,6490,
6491,person1,6491,
6492,rain1,6492,
6493,rain (v)2,6493,
6494,river2,6494,
6495,root4,6495,
6496,sand2,6496,
6497,see1,6497,
6498,seed2,6498,
6499,short1,6499,
6500,"sick, be2",6500,
6501,sit2,6501,
6502,skin2,6502,
6503,sleep (v)2,6503,
6504,small20,6504,
6505,smoke1,6505,
6506,snake1,6506,
6507,speak2,6507,
6508,stand1,6508,
6509,steal2,6509,
6510,stone1,6510,
6511,sun2,6511,
6512,tail2,6512,
6513,thirst1,6513,
6514,tongue1,6514,
6515,tooth1,6515,
6516,tree7,6516,
6517,two3,6517,
6518,walk5,6518,
6519,water1,6519,
6520,what2,6520,
6521,white3,6521,
6522,who1,6522,
6523,wind5,6523,
6524,woman2,6524,
6525,all1,6525,
6526,arm1,6526,
6529,belly7,6529,
6530,big2,6530,
6531,bird1,6531,
6532,bite2,6532,
6533,black13,6533,
6534,blood4,6534,
6535,bone2,6535,
6536,breast2,6536,
6537,burn1,6537,
6538,cloud2,6538,
6540,come1,6540,
6541,dig2,6541,
6542,die1,6542,
6543,dog1,6543,
6544,drink1,6544,
6545,dry1,6545,
6546,ear2,6546,
6547,eat1,6547,
6548,egg1,6548,
6549,elephant1,6549,
6550,eye1,6550,
6551,fall1,6551,
6552,fat1,6552,
6553,feather16,6553,
6554,feather17,6554,
6555,finger1,6555,
6556,fire9,6556,
6558,fly1,6558,
6559,full2,6559,
6560,give1,6560,
6561,go to1,6561,
6562,hair2,6562,
6563,head2,6563,
6564,hear1,6564,
6565,heart2,6565,
6566,horn1,6566,
6567,house7,6567,
6568,kill2,6568,
6569,knee2,6569,
6570,know1,6570,
6571,laugh1,6571,
6574,liver2,6574,
6575,long1,6575,
6577,man2,6577,
6578,many1,6578,
6579,meat1,6579,
6580,milk10,6580,
6581,moon1,6581,
6582,mountain3,6582,
6583,mouth1,6583,
6584,name2,6584,
6585,nail1,6585,
6586,neck4,6586,
6587,new1,6587,
6588,night1,6588,
6589,nose2,6589,
6590,one1,6590,
6591,path1,6591,
6592,person1,6592,
6593,rain1,6593,
6594,rain (v)2,6594,
6595,river2,6595,
6596,root4,6596,
6598,see1,6598,
6599,seed7,6599,
6601,"sick, be12",6601,
6602,"sick, be18",6602,
6603,sit10,6603,
6605,sleep (v)1,6605,
6606,small19,6606,
6607,smoke1,6607,
6608,snake1,6608,
6609,speak2,6609,
6610,stand1,6610,
6611,steal1,6611,
6612,stone1,6612,
6613,sun2,6613,
6614,tail1,6614,
6616,tongue3,6616,
6617,tooth1,6617,
6618,tree7,6618,
6619,two3,6619,
6620,walk8,6620,
6621,water1,6621,
6622,what2,6622,
6623,white3,6623,
6624,who1,6624,
6625,wind5,6625,
6626,woman2,6626,
6627,all1,6627,
6628,arm1,6628,
6629,ashes2,6629,
6630,bark7,6630,
6631,belly2,6631,
6632,big2,6632,
6633,bird1,6633,
6634,bite2,6634,
6635,black13,6635,
6636,blood4,6636,
6637,bone2,6637,
6638,breast2,6638,
6639,burn1,6639,
6640,cloud2,6640,
6641,cold7,6641,
6642,come1,6642,
6643,dig2,6643,
6644,die1,6644,
6645,dog1,6645,
6646,drink1,6646,
6647,dry1,6647,
6648,ear2,6648,
6649,eat1,6649,
6650,egg9,6650,
6651,elephant1,6651,
6652,eye1,6652,
6653,fall1,6653,
6654,fat1,6654,
6655,feather17,6655,
6656,finger1,6656,
6657,fire1,6657,
6658,fish9,6658,
6659,fly1,6659,
6660,full2,6660,
6661,give1,6661,
6662,go to1,6662,
6663,hair2,6663,
6664,head2,6664,
6665,hear1,6665,
6666,heart2,6666,
6667,horn1,6667,
6668,house8,6668,
6669,kill2,6669,
6670,knee1,6670,
6671,know1,6671,
6672,laugh1,6672,
6673,leaf15,6673,
6674,leg2,6674,
6675,liver2,6675,
6676,long1,6676,
6677,louse2,6677,
6678,man2,6678,
6679,many1,6679,
6680,meat1,6680,
6681,milk10,6681,
6682,moon1,6682,
6683,mountain3,6683,
6684,mouth1,6684,
6685,name2,6685,
6686,nail1,6686,
6687,neck2,6687,
6688,new1,6688,
6689,night1,6689,
6690,nose2,6690,
6691,one1,6691,
6692,path1,6692,
6693,person1,6693,
6694,rain1,6694,
6695,rain (v)2,6695,
6696,river2,6696,
6697,root4,6697,
6698,sand10,6698,
6699,see1,6699,
6700,seed2,6700,
6701,short1,6701,
6702,"sick, be2",6702,
6703,sit10,6703,
6705,sleep (v)12,6705,
6706,small21,6706,
6707,smoke1,6707,
6708,snake1,6708,
6709,speak11,6709,
6710,stand1,6710,
6711,steal1,6711,
6712,stone1,6712,
6713,sun2,6713,
6714,tail1,6714,
6715,thirst1,6715,
6716,tongue3,6716,
6717,tooth1,6717,
6718,tree7,6718,
6719,two3,6719,
6720,walk8,6720,
6721,water1,6721,
6722,what2,6722,
6723,white3,6723,
6724,who1,6724,
6725,wind5,6725,
6726,woman2,6726,
6727,all1,6727,
6728,arm1,6728,
6729,ashes2,6729,
6730,bark7,6730,
6731,belly2,6731,
6732,big3,6732,
6733,bird1,6733,
6734,bite2,6734,
6735,black26,6735,
6736,blood4,6736,
6737,bone2,6737,
6738,breast2,6738,
6739,burn1,6739,
6740,cloud2,6740,
6741,cold3,6741,
6742,come1,6742,
6743,dig2,6743,
6744,die1,6744,
6745,dog1,6745,
6746,drink1,6746,
6747,dry1,6747,
6748,dry6,6748,
6749,ear2,6749,
6750,eat1,6750,
6751,egg1,6751,
6752,elephant1,6752,
6753,eye1,6753,
6754,fall1,6754,
6755,fat1,6755,
6756,feather17,6756,
6757,feather7,6757,
6758,finger1,6758,
6759,fire1,6759,
6760,fish2,6760,
6761,fly1,6761,
6762,full2,6762,
6763,give1,6763,
6764,go to1,6764,
6765,hair2,6765,
6766,head2,6766,
6767,hear1,6767,
6768,heart2,6768,
6769,horn1,6769,
6770,house7,6770,
6771,kill2,6771,
6772,knee5,6772,
6773,knee7,6773,
6774,know1,6774,
6775,laugh1,6775,
6776,leaf11,6776,
6777,leaf16,6777,
6778,leg2,6778,
6779,liver2,6779,
6780,long1,6780,
6781,louse2,6781,
6782,man2,6782,
6783,many1,6783,
6784,meat1,6784,
6785,milk1,6785,
6786,moon1,6786,
6787,mountain3,6787,
6788,mouth1,6788,
6789,name1,6789,
6790,name2,6790,
6791,nail1,6791,
6792,neck2,6792,
6793,neck4,6793,
6794,new1,6794,
6795,night1,6795,
6796,nose2,6796,
6797,nose6,6797,
6798,one4,6798,
6799,path1,6799,
6800,person1,6800,
6801,rain1,6801,
6802,rain (v)2,6802,
6803,river2,6803,
6804,root4,6804,
6805,sand2,6805,
6806,see1,6806,
6807,seed2,6807,
6808,short1,6808,
6809,"sick, be2",6809,
6810,"sick, be13",6810,
6811,sit10,6811,
6812,skin2,6812,
6813,skin5,6813,
6814,sleep (v)2,6814,
6815,sleep (v)1,6815,
6816,small22,6816,
6817,smoke1,6817,
6818,snake1,6818,
6819,speak2,6819,
6820,stand1,6820,
6821,stand7,6821,
6822,steal2,6822,
6823,steal7,6823,
6824,steal8,6824,
6825,stone10,6825,
6826,stone1,6826,
6827,stone9,6827,
6828,stone1,6828,
6829,sun2,6829,
6830,tail1,6830,
6831,thirst1,6831,
6832,thirst7,6832,
6833,tongue1,6833,
6834,tooth1,6834,
6835,tree7,6835,
6836,tree4,6836,
6837,two3,6837,
6838,walk2,6838,
6839,walk1,6839,
6840,water1,6840,
6841,what2,6841,
6842,white3,6842,
6843,who1,6843,
6844,wind5,6844,
6845,wind4,6845,
6846,woman2,6846,
6847,all1,6847,
6848,arm1,6848,
6852,big3,6852,
6853,bird1,6853,
6854,bite2,6854,
6856,blood4,6856,
6857,bone2,6857,
6858,breast2,6858,
6859,burn1,6859,
6860,cloud2,6860,
6862,come1,6862,
6863,dig2,6863,
6864,die1,6864,
6865,dog1,6865,
6866,drink1,6866,
6867,dry6,6867,
6868,ear2,6868,
6869,eat1,6869,
6871,elephant1,6871,
6872,eye1,6872,
6873,fall1,6873,
6874,fat1,6874,
6875,feather3,6875,
6876,finger1,6876,
6877,fire1,6877,
6879,fly1,6879,
6880,full2,6880,
6881,give1,6881,
6882,go to1,6882,
6883,hair2,6883,
6884,head2,6884,
6885,hear2,6885,
6886,heart2,6886,
6887,horn1,6887,
6888,house7,6888,
6889,kill2,6889,
6890,knee7,6890,
6891,know1,6891,
6892,laugh1,6892,
6896,long1,6896,
6897,louse2,6897,
6898,man2,6898,
6899,many3,6899,
6900,meat1,6900,
6901,milk1,6901,
6902,moon1,6902,
6903,mountain3,6903,
6904,mouth1,6904,
6908,new1,6908,
6909,night1,6909,
6910,nose2,6910,
6911,one4,6911,
6912,path1,6912,
6913,person1,6913,
6914,rain1,6914,
6915,rain (v)2,6915,
6916,river2,6916,
6917,root4,6917,
6919,see1,6919,
6920,seed2,6920,
6921,short1,6921,
6922,"sick, be2",6922,
6923,sit10,6923,
6925,sleep (v)1,6925,
6927,smoke1,6927,
6928,snake1,6928,
6930,stand8,6930,
6932,stone1,6932,
6933,sun2,6933,
6934,tail1,6934,
6935,thirst1,6935,
6936,tongue1,6936,
6937,tooth1,6937,
6938,tree4,6938,
6939,two3,6939,
6940,walk2,6940,
6941,water1,6941,
6942,what2,6942,
6943,white3,6943,
6944,who1,6944,
6945,wind5,6945,
6946,woman2,6946,
6947,all2,6947,
6948,arm1,6948,
6949,ashes7,6949,
6950,bark9,6950,
6951,bark10,6951,
6952,belly2,6952,
6953,big3,6953,
6954,bird1,6954,
6955,bite2,6955,
6956,black26,6956,
6957,blood4,6957,
6958,bone2,6958,
6959,breast2,6959,
6960,burn1,6960,
6961,cloud2,6961,
6962,cold7,6962,
6963,cold25,6963,
6964,come1,6964,
6965,dig2,6965,
6966,die1,6966,
6967,dog1,6967,
6968,drink1,6968,
6969,dry1,6969,
6970,ear2,6970,
6971,eat1,6971,
6972,egg1,6972,
6973,elephant1,6973,
6974,eye1,6974,
6975,fall1,6975,
6976,fat1,6976,
6977,feather7,6977,
6978,finger1,6978,
6979,fire1,6979,
6980,fish2,6980,
6981,fly1,6981,
6982,full2,6982,
6983,give1,6983,
6984,go to1,6984,
6985,hair2,6985,
6986,head2,6986,
6987,hear2,6987,
6988,heart2,6988,
6989,horn1,6989,
6990,house7,6990,
6991,kill2,6991,
6992,knee2,6992,
6993,know1,6993,
6994,laugh1,6994,
6995,leaf2,6995,
6996,leaf5,6996,
6997,leg2,6997,
6998,leg9,6998,
6999,liver2,6999,
7000,long1,7000,
7001,louse2,7001,
7002,man2,7002,
7003,many2,7003,
7004,meat1,7004,
7005,milk1,7005,
7006,moon1,7006,
7007,mountain8,7007,
7008,mountain3,7008,
7009,mouth1,7009,
7010,name2,7010,
7011,name4,7011,
7012,nail1,7012,
7013,neck2,7013,
7014,neck4,7014,
7015,new1,7015,
7016,night1,7016,
7017,nose2,7017,
7018,one1,7018,
7019,path1,7019,
7020,person1,7020,
7021,rain1,7021,
7022,rain (v)2,7022,
7023,river2,7023,
7025,sand11,7025,
7026,see1,7026,
7027,seed2,7027,
7028,short1,7028,
7029,"sick, be7",7029,
7030,sit10,7030,
7031,skin2,7031,
7032,sleep (v)2,7032,
7033,small22,7033,
7034,smoke1,7034,
7035,snake1,7035,
7036,speak2,7036,
7037,stand1,7037,
7038,steal2,7038,
7039,steal9,7039,
7040,stone1,7040,
7041,sun2,7041,
7042,tail2,7042,
7043,tail1,7043,
7044,thirst1,7044,
7045,tongue1,7045,
7046,tooth1,7046,
7047,tree8,7047,
7048,two3,7048,
7049,walk5,7049,
7050,water1,7050,
7051,what2,7051,
7052,white3,7052,
7053,who1,7053,
7054,wind4,7054,
